,subject,spam
1356,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'pctel', 'modules']",0
1357,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'headlines', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
1358,"['tiny', 'dns', 'swap']",0
1359,"['re', 'xcomma', 'java', 'is', 'for', 'kiddies']",0
1360,"['xlsquareb', 'vox', 'xrsquareb', 'founding', 'fathers', 'on', 'religion']",0
1361,"['quick', 'xcomma', 'outlaw', 'touching']",0
1362,"['xlsquareb', 'vox', 'xrsquareb', 'anarchist', 'xexotic', 'xexotic', 'raises', 'd', 'xdot', 'c', 'xdot', 'police', 'ire', 'xlbracket', 'fwd', 'xrbracket']",0
1363,"['re', 'xcomma', 're', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'a', 'moment', 'of', 'silence', 'for', 'the', 'first', 'amendment', 'xlbracket', 'fwd', 'xrbracket']",0
1364,"['re', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
1365,['smitten'],0
1366,"['re', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'razor', 'with', 'sendmail']",0
1367,"['razor', 'xhyphen', 'users', 'digest', 'xcomma', 'vol', 'xdigit', 'xhash', 'xdigit', 'xhyphen', 'xdigit', 'msgs']",0
1368,"['madonna', 'is', 'actually', 'quite', 'shy']",0
1369,"['xlsquareb', 'satalk', 'xrsquareb', 'sa', 'cgi', 'configurator', 'scripts']",0
1370,"['freedom', 'deal', 'for', 'real', 'ira', 'man']",0
1371,"['job', 'offers', 'and', 'my', 'resume']",0
1372,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'sa', 'very', 'slow', 'xlbracket', 'hangs', 'xquestionm', 'xrbracket', 'on', 'this', 'message', 'xcomma', 'or', 'is', 'it', 'just', 'me', 'xquestionm']",0
1373,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'spam', 'host', 'xquestionm']",0
1374,"['re', 'xcomma', 'sed', 'xslash', 's', 'xslash', 'united', 'states', 'xslash', 'roman', 'empire', 'xslash', 'g']",0
1375,"['re', 'xcomma', 'alsa', 'xlbracket', 'almost', 'xrbracket', 'made', 'easy', 'xlbracket', 'gamix', 'rocks', 'xrbracket']",0
1376,"['pensioners', 'and', 'housebuyers', 'suffer']",0
1377,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'trend', 'xcomma', 'spam', 'disguised', 'as', 'newsletters']",0
1378,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'o', 'xdot', 't', 'xdot', 'habeus', 'xhyphen', 'xhyphen', 'why', 'xquestionm']",0
1379,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'o', 'xdot', 't', 'xdot', 'habeus', 'xhyphen', 'xhyphen', 'why', 'xquestionm']",0
1380,"['re', 'xcomma', 'slaughter', 'in', 'the', 'name', 'of', 'god']",0
1381,"['xlsquareb', 'sacvs', 'xrsquareb', 'cvs', 'xcomma', 'spamassassin', 'manifest', 'xcomma', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit', 'xcomma', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit']",0
1382,"['italy', 'goes', 'over', 'old', 'battlegrounds']",0
1383,"['re', 'xcomma', 'earthviewer', 'xlbracket', 'was', 're', 'xcomma', 'whoa', 'xrbrace']",0
1384,"['man', 'kills', 'self', 'with', 'home', 'booby', 'xhyphen', 'traps']",0
1385,"['re', 'xcomma', 'use', 'new', 'apt', 'to', 'do', 'null', 'to', 'xexotic', 'upgrade', 'xquestionm']",0
1386,"['re', 'xcomma', 'random', 'hack', 'q', 'xcomma', 'drawing', 'on', 'cds', 'with', 'lasers', 'xquestionm']",0
1387,"['re', 'xcomma', 'gecko', 'adhesion', 'finally', 'sussed', 'xdot']",0
1388,"['re', 'xcomma', 'cd', 'player', 'ui', 'for', 'toddlers']",0
1389,"['re', 'xcomma', 'the', 'gov', 'gets', 'tough', 'on', 'net', 'users', 'xdot', 'xdot', 'xdot', 'xdot', 'xdot', 'er', 'pirates', 'xdot', 'xdot']",0
1390,"['xlsquareb', 'spambayes', 'xrsquareb', 'test', 'sets', 'xquestionm']",0
1391,"['after', 'posting', 'my', 'comment', 'yesterday', 'about', 'next', 'things', 'i', 'want', 'to']",0
1392,"['new', 'strongbad', 'e', 'xhyphen', 'mail']",0
1393,"['slaughter', 'in', 'the', 'name', 'of', 'god']",0
1394,"['xlsquareb', 'sacvs', 'xrsquareb', 'cvs', 'xcomma', 'spamassassin', 'xslash', 'lib', 'xslash', 'mail', 'xslash', 'spamassassin', 'conf', 'xdot', 'pm', 'xcomma', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit', 'xcomma', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit']",0
1395,"['re', 'xcomma', 'xlsquareb', 'zzzzteana', 'xrsquareb', 'the', 'coming', 'firestorm']",0
1396,"['re', 'xcomma', 'traceback', 'in', 'new', 'exmh']",0
1397,"['re', 'xcomma', 'why', 'is', 'decentralization', 'worth', 'worrying', 'about', 'xquestionm']",0
1398,"['ink', 'is', 'speech']",0
1399,"['re', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
1400,"['re', 'xcomma', 'our', 'friends', 'the', 'palestinians', 'xcomma', 'our', 'servants', 'in', 'government', 'xdot']",0
1401,"['our', 'friends', 'the', 'palestinians', 'xcomma', 'our', 'servants', 'in', 'government', 'xdot']",0
1402,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'serial', 'number', 'in', 'hosts', 'file']",0
1403,"['xquote', 'holiday', 'season', 'xquote', 'xdigit', 'begins']",0
1404,"['xlsquareb', 'ilug', 'xrsquareb', 'using', 'normal', 'ide', 'device', 'with', 'a', 'dell', 'latitude', 'cpx', 'laptop']",0
1405,"['re', 'xcomma', 'a', 'moment', 'of', 'silence', 'for', 'the', 'first', 'amendment', 'xlbracket', 'fwd', 'xrbracket']",0
1406,"['re', 'xcomma', 'asynchronous', 'i', 'xslash', 'o', 'xlbracket', 'was', 're', 'xcomma', 'gasp', 'xclaim', 'xrbracket']",0
1407,"['re', 'xcomma', 'problem', 'building', 'lame', 'xhyphen', 'xdigit', 'xdot', 'xdigit', 'xhyphen', 'xexotic', 'xdot', 'src', 'xdot', 'rpm', 'on', 'xexotic']",0
1408,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'setting', 'up', 'a', 'spam', 'eating', 'address']",0
1409,"['re', 'xcomma', 'kill', 'your', 'gods']",0
1410,"['re', 'xcomma', 'entrepreneurs']",0
1411,"['re', 'xcomma', 'rambus', 'xcomma', 'man']",0
1412,"['exmh', 'xslash', 'nmh', 'xlbracket', 'was', 'sorting', 'xrbracket', 'xdot', 'xdot', 'xdot']",0
1413,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'seconds', 'to', 'date', 'xquestionm']",0
1414,"['re', 'xcomma', 'xlsquareb', 'sadev', 'xrsquareb', 'spamassassin', 'xexotic', 'xdot', 'xdigit', 'released', 'xlbracket', 'finally', 'xrbracket', 'xclaim']",0
1415,"['contact', 'lenses', 'xexotic', 'sexual', 'xexotic']",0
1416,"['snub', 'for', 'minister', 'in', 'election', 'row']",0
1417,"['xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 're', 'xcomma', 'can', 'not', 'call', 'method', 'xquote', 'log', 'xquote', 'with', 'sa', 'xslash', 'xexotic']",0
1418,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'ot', 'xcomma', 'dns', 'mx', 'record', 'clarification', 'please']",0
1419,"['re', 'xcomma', 'zoot', 'apt', 'xslash', 'openssh', 'xampersand', 'new', 'dvd', 'playing', 'doc']",0
1420,"['xlsquareb', 'satalk', 'xrsquareb', 'help', 'with', 'postfix', 'xplus', 'spamassassin']",0
1421,"['xlsquareb', 'spambayes', 'xrsquareb', 'current', 'histograms']",0
1422,"['transparent', 'token', 'is', 'cryptographic', 'key']",0
1423,"['how', 'the', 'other', 'half', 'gives']",0
1424,"['jeremy', 'zawodny', 'who', 'works', 'at', 'yahoo', 'finance', 'offers', 'an', 'rss', 'xdigit', 'xdot', 'xdigit', 'feed']",0
1425,"['mystery', 'indian', 'virus', 'heading', 'for', 'europe']",0
1426,"['re', 'xcomma', 'documentum', 'acquires', 'e', 'xhyphen', 'room', 'xcomma', 'melding', 'content', 'xcomma', 'collaboration']",0
1427,"['documentum', 'acquires', 'e', 'xhyphen', 'room', 'xcomma', 'melding', 'content', 'xcomma', 'collaboration']",0
1428,"['dinosaurs', 'eggs', 'and', 'the', 'origins', 'of', 'good', 'and', 'evil']",0
1429,"['re', 'xcomma', 'xlsquareb', 'meta', 'xhyphen', 'forkage', 'xrsquareb']",0
1430,"['re', 'xcomma', 'use', 'new', 'apt', 'to', 'do', 'null', 'to', 'xexotic', 'upgrade', 'xquestionm']",0
1431,"['xlsquareb', 'spambayes', 'xrsquareb', 'test', 'sets', 'xquestionm']",0
1432,"['uk', 'xexotic', 'ban', 'nuclear', 'xexotic']",0
1433,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'o', 'xdot', 't', 'xdot', 'habeus', 'xhyphen', 'xhyphen', 'why', 'xquestionm']",0
1434,"['re', 'xcomma', 'the', 'mime', 'information', 'you', 'requested', 'xlbracket', 'last', 'changed', 'xdigit', 'feb', 'xdigit', 'xrbracket']",0
1435,"['bug', 'report', 'xcomma', 'msg', 'n', 'xplus', 'xdigit', 'marked', 'read']",0
1436,"['re', 'xcomma', 'working', 'my', 'xunderscore', 'xexotic']",0
1437,"['re', 'xcomma', 'the', 'big', 'jump']",0
1438,"['re', 'xcomma', 'internet', 'saturation', 'xlbracket', 'but', 'not', 'in', 'iceland', 'xrbracket']",0
1439,"['re', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'razor', 'and', 'pine']",0
1440,"['ecstasy', 'users', 'xexotic', 'parkinson', 'xexotic']",0
1441,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'xlsquareb', 'ot', 'xrsquareb', 'dell', 'machine', 'giving', 'me', 'hassle', 'xdot']",0
1442,"['re', 'xcomma', 'content', 'management', 'for', 'xexotic']",0
1443,"['re', 'xcomma', 'bad', 'focus', 'xslash', 'click', 'behaviours']",0
1444,"['re', 'xcomma', 'revocation', 'of', 'xexotic']",0
1445,"['re', 'xcomma', 'revocation', 'of', 'xexotic']",0
1446,"['don', 'not', 'do', 'the', 'brown', 'wifi', 'xcomma', 'the', 'brown', 'wifi', 'is', 'bad']",0
1447,"['re', 'xcomma', 'problems', 'with', 'apt', 'update']",0
1448,"['senate', 'committee', 'passes', 'nanotech', 'bill']",0
1449,"['re', 'xcomma', 'hanson', 'sept', 'xdigit', 'message', 'in', 'the', 'national', 'review']",0
1450,"['re', 'xcomma', 'new', 'sequences', 'window']",0
1451,"['nytimes', 'xdot', 'com', 'article', 'xcomma', 'some', 'friends', 'xcomma', 'indeed', 'xcomma', 'do', 'more', 'harm', 'than', 'good']",0
1452,"['re', 'xcomma', 'ebusiness', 'webforms', 'xcomma', 'cluetrain', 'has', 'left', 'the', 'station']",0
1453,"['re', 'xcomma', 'slaughter', 'in', 'the', 'name', 'of', 'god']",0
1454,"['re', 'xcomma', 'the', 'great', 'power', 'xhyphen', 'shortage', 'myth']",0
1455,"['re', 'xcomma', 'apt', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit', 'on', 'rh', 'xdigit', 'xdot', 'x']",0
1456,"['xlsquareb', 'zzzzteana', 'xrsquareb', 'astro', 'bits']",0
1457,"['xlsquareb', 'zzzzteana', 'xrsquareb', 're', 'xcomma', 'pictish']",0
1458,"['re', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
1459,"['xlsquareb', 'spambayes', 'xrsquareb', 'stack', 'xdot', 'pop', 'xlbracket', 'xrbracket', 'ate', 'my', 'multipart', 'message']",0
1460,"['equitable', 'prepares', 'to', 'compensate', 'xdigit', 'xcomma', 'xdigit']",0
1461,"['re', 'xcomma', 'xslash', 'home', 'xslash', 'dude']",0
1462,"['re', 'xcomma', 'xlsquareb', 'sadev', 'xrsquareb', 're', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'mutating', 'spam']",0
1463,"['re', 'xcomma', 'secure', 'sofware', 'key']",0
1464,"['lego', 'harpsichord', 'xcomma', 'a', 'for', 'obsessiveness', 'xcomma', 'f', 'for', 'tunefulness']",0
1465,"['the', 'blair', 'message', 'xcomma', 'be', 'bold']",0
1466,"['xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'empty', 'mail', 'is', 'spamm', 'xquestionm']",0
1467,"['re', 'xcomma', 'insert', 'signature']",0
1468,"['re', 'xcomma', 'datapower', 'announces', 'xml', 'xhyphen', 'in', 'xhyphen', 'silicon']",0
1469,"['whither', 'vcard', 'xquestionm']",0
1470,"['re', 'xcomma', 'from']",0
1471,"['re', 'xcomma', 'xlsquareb', 'zzzzteana', 'xrsquareb', 'digest', 'number', 'xdigit']",0
1472,"['creative', 'political', 'speech']",0
1473,"['re', 'xcomma', 'xlsquareb', 'sadev', 'xrsquareb', 'spamassassin', 'xexotic', 'xdot', 'xdigit', 'released', 'xlbracket', 'finally', 'xrbracket', 'xclaim']",0
1474,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'stories', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
1475,"['re', 'xcomma', 'entrepreneurs']",0
1476,"['re', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
1477,"['xlsquareb', 'zzzzteana', 'xrsquareb', 'man', 'admits', 'soham', 'kidnapping', 'hoax', 'calls']",0
1478,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'false', 'positive', 'of', 'the', 'week']",0
1479,"['the', 'walls', 'are', 'alive', 'with', 'the', 'sound', 'of', 'insects']",0
1480,"['notes', 'from', 'osxcon', 'drm', 'and', 'digital', 'hub', 'panel']",0
1481,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'stories', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
1482,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'o', 'xdot', 't', 'xdot', 'habeus', 'xhyphen', 'xhyphen', 'why', 'xquestionm']",0
1483,"['prob', 'xdot', 'w', 'xslash', 'install', 'xslash', 'uninstall']",0
1484,"['unseen', 'window', 'versus', 'sequences', 'window']",0
1485,"['re', 'xcomma', 'recommended', 'viewing']",0
1486,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'german', 'spam', 'corpus', 'xslash', 'foreign', 'language', 'spam']",0
1487,"['xlsquareb', 'zzzzteana', 'xrsquareb', 'six', 'arrested', 'for', 'attacking', 'palio', 'jockey', 'who', 'defected']",0
1488,"['re', 'xcomma', 'sprint', 'delivers', 'the', 'next', 'big', 'thing', 'xquestionm', 'xquestionm']",0
1489,"['re', 'xcomma', 'new', 'sequences', 'window']",0
1490,"['re', 'xcomma', 'apt', 'problems']",0
1491,"['re', 'xcomma', 'no', 'matter', 'where', 'you', 'go']",0
1492,"['re', 'xcomma', 'cvs', 'report']",0
1493,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'getting', 'yourself', 'removed', 'from', 'spam', 'lists']",0
1494,"['now', 'we', 'are', 'xdigit']",0
1495,"['xlsquareb', 'satalk', 'xrsquareb', 'spamd', 'can', 'not', 'find', 'xdot', 'xdot', 'xdot']",0
1496,"['re', 'xcomma', 'goodbye', 'global', 'warming']",0
1497,"['re', 'xcomma', 'goodbye', 'global', 'warming']",0
1498,"['shelley', 'powers', 'raises', 'some', 'interesting', 'questions', 're', 'whether', 'rdf']",0
1499,['switcher'],0
1500,"['re', 'xcomma', 'anolther', 'sequence', 'related', 'traceback']",0
1501,"['re', 'xcomma', 'goodbye', 'global', 'warming']",0
1502,"['re', 'xcomma', 'xlsquareb', 'zzzzteana', 'xrsquareb', 'moon', 'over', 'ocean']",0
1503,"['re', 'xcomma', 'xlsquareb', 'sadev', 'xrsquareb', 'xlsquareb', 'bug', 'xdigit', 'xrsquareb', 'spam', 'xunderscore', 'level', 'xunderscore', 'char', 'option', 'change', 'xslash', 'removal']",0
1504,"['gracie', 'allen', 'xcomma', 'xquote', 'never', 'put', 'a', 'period', 'where', 'god', 'has', 'placed', 'a', 'comma', 'xdot', 'xquote']",0
1505,"['motel', 'holds', 'mans', 'wheelchair', 'ransom', 'xdot']",0
1506,"['xlsquareb', 'dgc', 'xdot', 'chat', 'xrsquareb', 'first', 'public', 'release', 'of', 'neudist', 'distributed']",0
1507,"['xlsquareb', 'dgc', 'xdot', 'chat', 'xrsquareb', 'first', 'public', 'release', 'of', 'neudist', 'distributed', 'transaction']",0
1508,"['da', 'bomb']",0
1509,"['robot', 'census']",0
1510,"['a', 'xampersand', 'l', 'daily', 'to', 'be', 'auctioned', 'in', 'bankruptcy']",0
1511,"['re', 'xcomma', 'cd', 'player', 'ui', 'for', 'toddlers']",0
1512,"['xlsquareb', 'spambayes', 'xrsquareb', 'all', 'cap', 'or', 'cap', 'word', 'subjects']",0
1513,"['re', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'razor', 'and', 'pine']",0
1514,"['re', 'xcomma', 'prob', 'xdot', 'w', 'xslash', 'install', 'xslash', 'uninstall']",0
1515,"['re', 'xcomma', 'oh', 'my', 'xdot', 'xdot', 'xdot']",0
1516,"['re', 'xcomma', 'xlsquareb', 'zzzzteana', 'xrsquareb', 'fwd', 'xlsquareb', 'fort', 'xrsquareb', 'evidence', 'britons', 'were', 'in', 'the', 'us', 'in', 'xexotic', 'century']",0
1517,"['perl', 'xdot', 'it', 'just', 'a', 'language', 'xdot']",0
1518,"['giant', 'otter', 'statue', 'to', 'be', 'built']",0
1519,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'newbie', 'seeks', 'advice', 'xhyphen', 'suse', 'xdigit', 'xdot', 'xdigit']",0
1520,"['re', 'xcomma', 'the', 'great', 'power', 'xhyphen', 'shortage', 'myth']",0
1521,"['re', 'xcomma', 'anolther', 'sequence', 'related', 'traceback']",0
1522,"['gdc', 'xdigit', 'xcomma', 'game', 'scripting', 'in', 'python']",0
1523,"['toddler', 'falls', 'from', 'a', 'first', 'xhyphen', 'storey', 'window', 'xcomma', 'saved', 'from', 'injury', 'by']",0
1524,"['re', 'xcomma', 'apt', 'problems']",0
1525,"['xlsquareb', 'spambayes', 'xrsquareb', 'test', 'sets', 'xquestionm']",0
1526,"['re', 'xcomma', 'use', 'of', 'base', 'image', 'xslash', 'delta', 'image', 'for', 'automated', 'recovery', 'from']",0
1527,"['re', 'xcomma', 'our', 'friends', 'the', 'palestinians', 'xcomma', 'our', 'servants', 'in', 'government', 'xdot']",0
1528,"['re', 'xcomma', 'our', 'friends', 'the', 'palestinians', 'xcomma', 'our', 'servants', 'in', 'government', 'xdot']",0
1529,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'o', 'xdot', 't', 'xdot', 'habeus', 'xhyphen', 'xhyphen', 'why', 'xquestionm']",0
1530,"['re', 'xcomma', 'storage', 'bits']",0
1531,"['goodbye', 'global', 'warming']",0
1532,"['xlsquareb', 'spambayes', 'xrsquareb', 'understanding', 'high', 'false', 'negative', 'rate']",0
1533,"['exmh', 'and', 'pgp', 'xcomma', 'support', 'for', 'external', 'passphrase', 'cache', 'xlbracket', 'xplus', 'patch', 'xrbracket']",0
1534,"['xlsquareb', 'zzzzteana', 'xrsquareb', 'betamax', 'finally', 'laid', 'to', 'rest']",0
1535,"['of', 'muslims', 'and', 'morris', 'men']",0
1536,"['detective', 'sends', 'out', 'al', 'qaeda', 'warning', 'based', 'on', 'onion', 'story']",0
1537,"['xlsquareb', 'ilug', 'xrsquareb', 'find', 'the', 'biggest', 'file']",0
1538,"['patch', 'to', 'complete', 'a', 'change', 'xdot', 'xdot', 'xdot']",0
1539,"['british', 'dossier', 'on', 'iraqi', 'weapons', 'released']",0
1540,"['oil', 'set', 'to', 'be', 'pumped', 'from', 'blazing', 'ship']",0
1541,"['re', 'xcomma', 'flavor', 'cystals']",0
1542,"['teen', 'dies', 'of', 'starvation', 'after', 'stepfather', 'puts', 'him', 'on', 'a', 'bus', 'and']",0
1543,"['homeland', 'alert', 'for', 'the', 'paranoid', 'in', 'you']",0
1544,"['re', 'xcomma', 'nessus', 'xquestionm']",0
1545,"['re', 'xcomma', 'encryption', 'approach', 'to', 'secure', 'web', 'applications']",0
1546,"['show', 'xhyphen', 'and', 'xhyphen', 'tell', 'nearly', 'extinct', 'because', 'it', 'might', 'hurt', 'children']",0
1547,"['re', 'xcomma', 'xlsquareb', 'zzzzteana', 'xrsquareb', 'which', 'muppet', 'are', 'you', 'xquestionm']",0
1548,"['re', 'xcomma', 'java', 'is', 'for', 'kiddies']",0
1549,"['re', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'collision', 'of', 'hashes', 'xquestionm']",0
1550,"['re', 'xcomma', 'optical', 'analog', 'computing', 'xquestionm']",0
1551,"['re', 'xcomma', 'optical', 'analog', 'computing', 'xquestionm']",0
1552,"['re', 'xcomma', 'about', 'apt', 'xcomma', 'kernel', 'updates', 'and', 'dist', 'xhyphen', 'upgrade']",0
1553,"['plans', 'for', 'new', 'youth', 'units', 'blocked']",0
1554,"['re', 'xcomma', 'about', 'apt', 'xcomma', 'kernel', 'updates', 'and', 'dist', 'xhyphen', 'upgrade']",0
1555,"['mit', 'opencourseware']",0
1556,"['tough', 'earth', 'bug', 'may', 'be', 'from', 'mars']",0
1557,"['oracle', 'of', 'google']",0
1558,"['re', 'xcomma', 'use', 'new', 'apt', 'to', 'do', 'null', 'to', 'xexotic', 'upgrade', 'xquestionm']",0
1559,"['xexotic', 'just', 'an', 'xexotic']",0
1560,"['re', 'xcomma', 'datapower', 'announces', 'xml', 'xhyphen', 'in', 'xhyphen', 'silicon']",0
1561,"['xlsquareb', 'zzzzteana', 'xrsquareb', 'scissors', 'are', 'a', 'snip', 'for', 'third', 'world']",0
1562,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'newby', 'to', 'linux', 'looking', 'for', 'information', 'on', 'cvs']",0
1563,"['ot', 'xcomma', 're', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'newby', 'to', 'linux', 'looking', 'for', 'information', 'on', 'cvs']",0
1564,"['re', 'xcomma', 'ebusiness', 'webforms', 'xcomma', 'cluetrain', 'has', 'left', 'the', 'station']",0
1565,['quickly'],0
1566,"['re', 'xcomma', 'java', 'is', 'for', 'kiddies']",0
1567,"['re', 'xcomma', 'rsa', 'xlbracket', 'repost', 'xrbracket']",0
1568,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'doolin']",0
1569,"['xlsquareb', 'ilug', 'xrsquareb', 'doolin']",0
1570,"['re', 'xcomma', 'goodbye', 'global', 'warming']",0
1571,"['re', 'xcomma', 'use', 'of', 'base', 'image', 'xslash', 'delta', 'image', 'for', 'automated', 'recovery', 'from']",0
1572,"['distributed', 'xdot', 'net', 'cracks', 'the', 'xexotic', 'xhyphen', 'xdigit', 'cipher']",0
1573,"['re', 'xcomma', 'secure', 'sofware', 'key']",0
1574,"['re', 'xcomma', 're', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
1575,"['re', 'xcomma', 're', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
1576,"['re', 'xcomma', 'help', 'xclaim', 'i', 'have', 'lost', 'my', 'exmh', 'xhyphen', 'unseen', 'window', 'xclaim']",0
1577,"['google', 'pr', 'sends', 'a', 'message', 'that', 'they', 'have', 'a', 'new', 'news', 'service', 'xdot']",0
1578,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'stories', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
1579,"['xlsquareb', 'ilug', 'xrsquareb', 're', 'xcomma', 'problems', 'with', 'xexotic', 'on', 'cobalt', 'xexotic']",0
1580,"['colonial', 'script', 'xdot', 'xdot', 'xdot']",0
1581,['carcooning'],0
1582,"['dawn', 'raids', 'stoke', 'fires', 'of', 'resentment']",0
1583,"['lest', 'anyone', 'doubt', 'that', 'brent', 'has', 'a', 'good', 'heart', 'xdot', 'xquote', 'i', 'laughed', 'xcomma']",0
1584,"['re', 'xcomma', 'alsa', 'xlbracket', 'almost', 'xrbracket', 'made', 'easy']",0
1585,"['re', 'xcomma', 'java', 'is', 'for', 'kiddies']",0
1586,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'getting', 'yourself', 'removed', 'from', 'spam', 'lists']",0
1587,"['re', 'xcomma', 'aa', 'meetings', 'the', 'hottest', 'place', 'to', 'meet', 'women', 'with', 'big', 'bucks']",0
1588,"['red', 'hat', 'xdigit', 'xdot', 'xdigit']",0
1589,"['global', 'call', 'for', 'extrasolar', 'planet', 'watching']",0
1590,"['the', 'new', 'trailer', 'for', 'the', 'lord', 'of', 'the', 'rings', 'comes', 'out', 'today', 'on', 'aol']",0
1591,"['liberal', 'defnitions']",0
1592,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'eircoms', 'adsl', 'modems']",0
1593,"['giant', 'congo', 'hydroelectric', 'project', 'is', 'a', 'xexotic']",0
1594,"['re', 'xcomma', 'bush', 'blew', 'take', 'two']",0
1595,"['bush', 'blew', 'take', 'two']",0
1596,"['the', 'boy', 'for', 'brazil', 'xquestionm']",0
1597,"['xlsquareb', 'spambayes', 'xrsquareb', 'understanding', 'high', 'false', 'negative', 'rate']",0
1598,"['re', 'xcomma', 'aa', 'meetings', 'the', 'hottest', 'place', 'to', 'meet', 'women', 'with', 'big', 'bucks']",0
1599,"['bad', 'focus', 'xslash', 'click', 'behaviours']",0
1600,"['re', 'xcomma', 'the', 'absurdities', 'of', 'life', 'xdot']",0
1601,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'stories', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
1602,"['re', 'xcomma', 'hanson', 'sept', 'xdigit', 'message', 'in', 'the', 'national', 'review']",0
1603,"['colophon', 'xdigit']",0
1604,"['bush', 'covers', 'the', 'waterfront']",0
1605,"['re', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'problem', 'with', 'razor', 'xdigit', 'xdot', 'xdigit', 'and', 'spamassassin', 'xdigit', 'xdot', 'xdigit']",0
